mol_id,pubchem_sid,mol_name,smiles,formula_calcd,anionic
C14712,17395711,"2,5-Dichloroaniline; 1-Amino-2,5-dichlorobenzene; 2,5-DCA",Nc1cc(Cl)ccc1Cl,C6H5Cl2N,[]
C09322,11513,Actinodaphnine; Actinodaphine,COc1cc2c(cc1O)C[C@@H]1NCCc3cc4c(c-2c31)OCO4,C18H17NO4,[]
C09131,11323,Chanoclavine-I,CN[C@@H]1Cc2c[nH]c3cccc(c23)[C@H]1/C=C(\C)CO,C16H20N2O,[]
C17060,96023538,Isotetrandrine,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,C38H42N2O6,[]
C16846,96023370,Cinchonidinone; (8alpha)-Cinchonan-9-one,C=C[C@H]1CN2CCC1C[C@H]2C(=O)c1ccnc2ccccc12,C19H20N2O,[]
C10155,12341,Lentiginosine,O[C@@H]1[C@@H](O)CN2CCCC[C@@H]12,C8H15NO2,[]
C10148,12334,Girgensonine,N#CC(c1ccc(O)cc1)N1CCCCC1,C13H16N2O,[]
C17970,96024190,Spenolimycin,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(OC)=C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,C15H26N2O7,[]
C10124,12310,Alexine,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H]2[C@@H](O)CCN21,C8H15NO4,[]
C08733,10926,"Ammeline; 2-Hydroxy-4,6-diamino-1,3,5-triazine",Nc1nc(N)nc(O)n1,C3H5N5O,[]
C09331,11522,Alpinine,COc1cc2c(cc1OC)[C@@H]1O[C@H](OC)c3c(ccc(OC)c3OC)[C@H]1N(C)CC2,C23H29NO6,[]
C08001,10202,Melarsoprol,Nc1nc(N)nc(Nc2ccc([As]3SCC(CO)S3)cc2)n1,C12H15AsN6OS2,[]
C06902,9119,Chlorhexidine,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,C22H30Cl2N10,[]
C17978,96024198,1-epi-Fortimicin B,CN[C@H]1[C@@H](O)[C@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@H](N)[C@H](O)[C@@H]1OC,C15H32N4O5,[]
C08092,10292,Oseltamivir,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,C16H28N2O4,[]
C15427,17396424,"2-Amino-1,2-bis(p-chlorophenyl)ethanol",NC(c1ccc(Cl)cc1)C(O)c1ccc(Cl)cc1,C14H13Cl2NO,[]
C12395,582785,Jadomycin B,CC[C@H](C)[C@H]1C(=O)O[C@H]2c3cc(C)cc(O)c3C3=C(C(=O)c4c(O[C@H]5C[C@@H](O)[C@@H](O)[C@H](C)O5)cccc4C3=O)N12,C30H31NO9,[]
C10743,12926,"Vasicinol; Pyrrolo(2,1-b)quinazoline-3,7-diol, 1,2,3,9-tetrahydro-, (R)-",Oc1ccc2c(c1)CN1CC[C@H](O)C1=N2,C11H12N2O2,[]
C18570,124489244,Chloridazon,Nc1cnn(-c2ccccc2)c(=O)c1Cl,C10H8ClN3O,[]
C08694,10887,Lappaconitine,CCN1C[C@]2(OC(=O)c3ccccc3NC(C)=O)CC[C@H](OC)[C@]34C1[C@H](C[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@]1(O)[C@H]2OC,C32H44N2O8,[]
C10841,13024,"Anatoxin a; Ethanone, 1-(9-azabicyclo(4.2.1)non-2-en-2-yl)-, (1R)-",CC(=O)C1=CCCC2CCC1N2,C10H15NO,[]
C14690,17395689,"Tetraethylenepentamine; 1,11-Diamino-3,6,9-triazaundecane",NCCNCCNCCNCCN,C8H23N5,[]
C15452,17396449,"4,4'-Diaminostilbene dihydrochloride",Cl.Cl.Nc1ccc(/C=C/c2ccc(N)cc2)cc1,C14H16Cl2N2,[]
C09170,11362,"Eseramine; (3aS-cis)-3,3a,8,8a-Tetrahydro-N,3a,8-trimethyl-5-[[(methylamino)carbonyl]oxy]-pyrrolo[2,3-b]indole-1(2H)-carboxamide",CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C(=O)NC)[C@@H]1N2C,C16H22N4O3,[]
C02311,5365,Primary diamine,NCN,CH6N2,[]
C15436,17396433,"Didecyldimethylammonium chloride; N-Decyl-N,N-dimethyl-1-decanaminium chloride",CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],C22H48ClN,[]
C09850,12037,Acrifoline,C[C@@H]1C[C@]23C4=CCCN2CCC[C@@H]3[C@H](O)C[C@@H]4C1=O,C16H23NO2,[]
C02343,5392,(+)-Norephedrine; d-Norephedrine; Norephedrine,C[C@@H](N)[C@@H](O)c1ccccc1,C9H13NO,[]
C14790,17395788,1-Naphthylamine,Nc1cccc2ccccc12,C10H9N,[]
C06906,9123,Chlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,C17H19ClN2S,[]
C15522,17396514,"4a-Hydroxytetrahydrobiopterin; 4a-Hydroxy-5,6,4,8-tetrahydrobiopterin; (6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroxypterin; 6-[(1R,2S)-1,2-Dihydroxypropyl]-5,6,7,8-tetrahydro-4a-hydroxypterin",C[C@H](O)[C@H](O)[C@H]1CNC2=NC(N)=NC(=O)[C@]2(O)N1,C9H15N5O4,[]
C14789,17395787,N-Hydroxy-1-aminonaphthalene; 1-Naphthylhydroxylamine,ONc1cccc2ccccc12,C10H9NO,[]
C09327,11518,Alangicine,CC[C@H]1CN2CCc3c(cc(OC)c(OC)c3O)[C@@H]2C[C@@H]1CC1=NCCc2cc(O)c(OC)cc21,C28H36N2O5,[]
C14704,17395703,N-Nitrosodimethylamine; Dimethylnitrosamine,CN(C)N=O,C2H6N2O,[]
C10994,13177,Hydramethylnon; Amdro,CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,C25H24F6N4,[]
C07556,9759,Rocuronium,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,C32H53N2O4+,[]
C15546,17396538,O-beta-D-Glucopyranosyl-cis-zeatin; cis-Zeatin-O-glucoside,C/C(=C/CNc1ncnc2[nH]cnc12)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C16H23N5O6,[]
C14759,17395757,"4,4'-Diaminodiphenyl ether; 4-Aminophenyl ether; 4,4'-Oxybisbenzenamine; 4,4'-Oxydianiline",Nc1ccc(Oc2ccc(N)cc2)cc1,C12H12N2O,[]
C10350,12536,Monocrotaline,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,C16H23NO6,[]
C08658,10851,Anopterine,C=C1C[C@]23C[C@H](O)[C@]4(O)[C@@]5(C)C[C@H](O)C[C@]46C(C2[C@@H]1[C@@H](OC(=O)/C(C)=C/C)[C@@H](OC(=O)/C(C)=C/C)[C@H]36)N(C)C5,C31H43NO7,[]
C09133,11325,(-)-Chimonanthine,CN1CC[C@@]2([C@@]34CCN(C)[C@@H]3Nc3ccccc34)c3ccccc3N[C@@H]12,C22H26N4,[]
C18299,103061481,4-Aminoanhydrochlortetracycline; 4-Aminoanhydro-7-chlorotetracycline,Cc1c2c(c(O)c3c(O)ccc(Cl)c13)C(=O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N)[C@@H]1C2,C20H17ClN2O7,[]
C15476,17396470,Norselegiline,C#CCN[C@H](C)Cc1ccccc1,C12H15N,[]
C17077,96023555,Tuduranine,COc1cc2c3c(c1OC)-c1cc(O)ccc1C[C@H]3NCC2,C18H19NO3,[]
C12020,14177,Cethromycin; ABT-773; A-195773; Abbott-195773,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC/C=C/c2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@@]21C,C42H59N3O10,[]
C07549,9752,Doxacurium,COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,C56H78N2O16+2,[]
C06935,9151,Cyproheptadine,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,C21H21N,[]
C09051,11243,Borrecapine,C=C[C@@]1(C)C[C@@H](C=C(C)C)N[C@H]1C(=O)c1c[nH]c2ccccc12,C20H24N2O,[]
C10344,12530,Latifoline; (+)-Latifoline,C/C=C(/C)C(=O)O[C@@H]1CCN2CC=C(COC(=O)[C@]3(O)[C@H](C)C(=O)O[C@@H]3C)[C@H]12,C20H27NO7,[]
C02334,5384,Z-Arg-Arg-NHMec; Benzyloxycarbonylarginyl-arginine 4-methylcoumarin-7-ylamide,Cc1cc(=O)oc2cc(N[C@@H](CCCNC(=N)N)C(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCc3ccccc3)ccc12,C30H39N9O6,[]
C21578,340076559,Bromo-isophosphoramide mustard; Bromo-IPM; Br-IPM,O=P(O)(NCCBr)NCCBr,C4H11Br2N2O2P,[]
C17063,96023541,Salicifoline,COc1ccc(CC[N+](C)(C)C)cc1O,C12H20NO2+,[]
C08697,10890,Lycoctonine,CCN1C[C@]2(CO)CC[C@H](OC)[C@]34C1[C@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC,C25H41NO7,[]
C14691,17395690,"Triethylamine; N,N-Diethylethanamine",CCN(CC)CC,C6H15N,[]
C08655,10848,"Aconifine; Aconitane-3,8,10,13,14,15-hexol, 20-ethyl-4-(methoxymethyl)-1,6,16-trimethoxy-, 8-acetate 14-benzoate, (1-alpha,3-alpha,6-alpha,14-alpha,15-alpha,16-beta)-",CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@]34C1[C@H]([C@H](OC)[C@H]23)[C@]1(OC(C)=O)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@](O)(C[C@]24O)[C@@H](OC)[C@@H]1O,C34H47NO12,[]
C12002,14163,5-O-beta-D-Mycaminosyltylonolide,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO,C31H51NO10,[]
C15477,17396471,CGP 28014,CCCN(/C=N/c1cccc(=O)[nH]1)CCC,C12H19N3O,[]
C09107,11299,Catharanthine,CCC1=CC2C[N@@]3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@@H]13,C21H24N2O2,[]
C02304,5358,Phenylhydrazine; Hydrazinobenzene; Phenyldiazane,NNc1ccccc1,C6H8N2,[]
C15497,17396489,"1-(beta-D-Ribofuranosyl)-1,4-dihydronicotinamide; Reduced nicotinamide riboside",NC(=O)C1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C=CC1,C11H16N2O5,[]
C15530,17396522,Corydaline; (+)-Corydaline,COc1cc2c(cc1OC)[C@H]1[C@@H](C)c3ccc(OC)c(OC)c3CN1CC2,C22H27NO4,[]
C09323,11514,Adiantifoline,COc1cc(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)c(OC)c4c2[C@H](C3)N(C)CC4)cc1OC,C42H50N2O9,[]
C08693,10886,"Karakoline; Aconitane-1,8,14-triol, 20-ethyl-16-methoxy-4-methyl-, (1-alpha,14-alpha,16-beta)-",CCN1C[C@]2(C)CC[C@H](O)[C@]34C1[C@H](C[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2O,C22H35NO4,[]
C07550,9753,Mivacurium,COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2,C58H80N2O14+2,[]
C12430,582820,13-Dihydrodaunorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,C27H31NO10,[]
C10347,12533,Lycopsamine; 9-Viridiflorylretronecine,CC(C)[C@@](O)(C(=O)OCC1=CCN2CC[C@@H](O)[C@@H]12)[C@H](C)O,C15H25NO5,[]
C08197,10396,Neostigmine bromide; Neo proserine,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],C12H19BrN2O2,[]
C14694,17395693,N-Phenyl-2-naphthylamine; Neozone; 2-Phenylaminonaphthalene,c1ccc(Nc2ccc3ccccc3c2)cc1,C16H13N,[]
C16880,96023386,S 1319,CNCC(O)c1ccc(O)c2[nH]c(=O)sc12,C10H12N2O3S,[]
C17069,96023547,Sophoranol; 5-Hydroxymatrine,O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@@](O)(CN12)[C@@H]34,C15H24N2O2,[]
C08012,10212,Levomethadyl acetate; LAAM,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,C23H31NO2,[]
C06931,9148,Cyclobenzaprine,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,C20H21N,[]
C17084,96023559,"6,6'-Dibromoindigotin; 6,6'-Dibromoindigo; Tyrian purple",O=C1/C(=C2\Nc3cc(Br)ccc3C2=O)Nc2cc(Br)ccc21,C16H8Br2N2O2,[]
C14908,17395906,"3-Ethyl-1,3,4,6,7,11b-hexahydro-9,10-dimethoxy-2H-benzo[a]quinolizin-2-one",CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1=O,C17H23NO3,[]
C09852,12039,Annotine,CC12C[C@@]34[C@@H]5CCCN3CC=C[C@]4(O)[C@@H]1C[C@H]5OC2=O,C16H21NO3,[]
C12393,582783,Prekinamycin,Cc1cc(O)c2c3c(=O)c4cccc(O)c4c(=O)c=3c(=[N+]=[N-])c2c1,C18H10N2O4,[]
C08005,10205,Alfentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,C21H32N6O3,[]
C09191,11383,Fruticosonine,C[C@@H]1CC[C@@H](C(C)(C)NCCc2c[nH]c3ccccc23)CC1=O,C20H28N2O,[]
C12049,14204,Neocarzinostatin chromophore,CN[C@H]1[C@@H](O[C@@H]2/C3=C/C#C[C@H]4O[C@@]4([C@H]4COC(=O)O4)C#CC3=C[C@H]2OC(=O)c2c(O)ccc3c(C)cc(OC)cc23)O[C@H](C)[C@H](O)[C@@H]1O,C35H33NO12,[]
C17092,96023567,Clionamide,N[C@@H](Cc1c[nH]c2cc(Br)ccc12)C(=O)N/C=C/c1cc(O)c(O)c(O)c1,C19H18BrN3O4,[]
C08660,10853,Atisine,C=C1[C@H]2CC[C@@]3(CC[C@@H]4[C@@]5(C)CCC[C@@]4(C4OCCN4C5)[C@@H]3C2)[C@@H]1O,C22H33NO2,[]
C07568,9771,Ziprasidone,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,C21H21ClN4OS,[]
C10157,12343,Lobelanine,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1CC(=O)c1ccccc1,C22H25NO2,[]
C17932,96024153,Immepip,c1nc(CC2CCNCC2)c[nH]1,C9H15N3,[]
C07435,9639,Phenoxybenzamine,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,C18H22ClNO,[]
C10918,13101,Indeloxazine,C1=Cc2cccc(OCC3CNCCO3)c2C1,C14H17NO2,[]
C14764,17395762,2-Thiophenesulfonamide,NS(=O)(=O)c1cccs1,C4H5NO2S2,[]
C08007,10207,Buprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,C29H41NO4,[]
C14746,17395744,"Chlordimeform; Chlorphenamidine; N'-(4-Chloro-2-methylphenyl)-N,N-dimethylformamidine",Cc1cc(Cl)ccc1/N=C/N(C)C,C10H13ClN2,[]
C07553,9756,Vecuronium,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,C34H57N2O4+,[]
C06933,9150,Cyclophosphamide; Cyclophosphamide hydrate,O.O=P1(N(CCCl)CCCl)NCCCO1,C7H17Cl2N2O3P,[]
C07554,9757,Pipecuronium,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,C35H62N4O4+2,[]
C12001,14162,5-O-beta-D-Mycaminosyltylactone,CC[C@H]1C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](C)[C@@H](CC)OC(=O)C[C@@H](O)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]1O,C31H53NO8,[]
C08654,10847,Acetylbrowniine; Browniine 14-acetate,CCN1C[C@]2(COC)CC[C@H](OC)[C@]34C1[C@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC(C)=O,C27H43NO8,[]
C02297,5352,N-Acetyldiamine,CC(=O)NCN,C3H8N2O,[]
C14644,17395644,4-Bromophenylthiourea; N-p-Bromophenylthiourea,NC(=S)Nc1ccc(Br)cc1,C7H7BrN2S,[]
C08712,10905,Staphidine,CN1C[C@@H]2CC3=C(CC[C@@]45CC6[C@@H](C=C34)[C@]63CC[C@@]4(C[C@]67CC[C@@H]8[C@@]9(C)CCC[C@]8%10C(C6C[C@H]4C[C@H]7%10)N(C)C9)O[C@@H]53)[C@@](C)(C2)C1,C42H58N2O,[]
C16997,96023483,Michelalbine,O[C@@H]1c2ccccc2-c2c3c(cc4c2[C@@H]1NCC4)OCO3,C17H15NO3,[]
C10147,12333,Gerrardine,CN1[C@@H]([C@@H]2SSC[C@@H]2O)CC[C@@H]1[C@@H]1SSC[C@@H]1O,C11H19NO2S4,[]
C07559,9762,Chlorphentermine,CC(C)(N)Cc1ccc(Cl)cc1,C10H14ClN,[]
C17973,96024193,Fortimicin KL1,CN[C@H]1[C@H](O)[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@@H]1O,C13H28N4O7,[]
C16860,96023381,"2,5,6-Tribromo-1-methylgramine",CN(C)Cc1c(Br)n(C)c2cc(Br)c(Br)cc12,C12H13Br3N2,[]
C12428,582818,13-Deoxycarminomycin,CC[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O,C26H29NO9,[]
C10919,13102,Mepanipyrim,CC#Cc1cc(C)nc(Nc2ccccc2)n1,C14H13N3,[]
C10152,12338,(-)-Hygroline,C[C@@H](O)C[C@H]1CCCN1C,C8H17NO,[]
C08659,10852,Inuline; Anthranoyllycoctonine,CCN1C[C@]2(COC(=O)c3ccccc3N)CC[C@H](OC)[C@]34C1[C@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC,C32H46N2O8,[]
C08080,10280,Terconazole,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,C26H31Cl2N5O3,[]
C00114,3414,Choline; Bilineurine,C[N+](C)(C)CCO,C5H14NO+,[]
C06914,9131,Clindamycin,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,C18H33ClN2O5S,[]
C02299,5354,N-Methylaniline; N-Methylbenzenamine,CNc1ccccc1,C7H9N,[]
C18297,103061479,Anhydrochlortetracycline; Anhydro-7-chlorotetracycline,Cc1c2c(c(O)c3c(O)ccc(Cl)c13)C(=O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]1C2,C22H21ClN2O7,[]
C10733,12916,Peganine; Vasicine,O[C@@H]1CCN2Cc3ccccc3N=C12,C11H12N2O,[]
C16851,135626060,Palytoxin,C=C(/C=C\C[C@@H](O)[C@@H](O)[C@H](O)C/C=C/C=C\[C@@H](O)C[C@@H]1O[C@H](C[C@@H](O)[C@H](O)C[C@H]2O[C@H]([C@H](O)[C@H](O)CC[C@H](O)/C=C/[C@H](C)[C@@H](O)C[C@]3(O)O[C@H](C[C@@H](O)CCCCCCC[C@@]45C[C@@H](C)C[C@@](C)(O4)[C@@H](C[C@@H](C)CCCCC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]4O[C@H](C[C@H](O)[C@H](O)/C(C)=C/[C@H](O)C[C@@H](C)[C@H](O)C(=O)N/C=C/C(=O)NCCCO)[C@H](O)[C@@H](O)[C@@H]4O)O5)[C@H](O)[C@@H](O)[C@H]3O)C[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O)CC[C@H](O)[C@@H](O)[C@H](O)[C@H](C)C[C@H]1O[C@H](/C=C\[C@@H](O)[C@H](O)C[C@@H]2C[C@@H]3C[C@H](O2)[C@@H](CC[C@H]2O[C@H](CN)C[C@H]2O)O3)[C@@H](O)[C@H](O)[C@H]1O,C129H223N3O54,[]
C12429,582819,13-Deoxydaunorubicin; Feudomycin A,CC[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,C27H31NO9,[]
C10353,12539,"Nemorensine; C(16a)-Homo-21-norsenecionan-11,16a-dione, 12,15-epoxy-1,2,15,20-tetrahydro-, (1alpha,12R,15R)-",CC1C[C@]2(C)CC(=O)O[C@@H]3CCN4CC[C@H](COC(=O)[C@]1(C)O2)[C@H]34,C18H27NO5,[]
C10348,12534,Macrophylline,C/C=C(/C)C(=O)OC[C@@H]1[C@H]2CCCN2C[C@@H]1O,C13H21NO3,[]
C18326,103061507,p-Coumaroylputrescine,NCCCCNC(=O)/C=C/c1ccc(O)cc1,C13H18N2O2,[]
C12009,14168,Telithromycin; HMR3647; HMR-3647; RU66647; RU-66647,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,C43H65N5O10,[]
C14884,17395882,"cis-1,3,4,6,7,11b-Hexahydro-9-methoxy-2H-benzo[a]quinolizine-3-carboxylic acid ethyl ester",CCOC(=O)[C@@H]1CC[C@H]2c3ccc(OC)cc3CCN2C1,C17H23NO3,[]
C09325,11516,Aknadicine,COC1=C(OC)[C@]23CCc4ccc(OC)c(O)c4[C@]2(CCN3)CC1=O,C19H23NO5,[]
C17974,96024194,Fortimicin KK1,CN[C@H]1[C@H](O)[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@H](C)N)[C@@H](O)[C@H](O)[C@H]2N)[C@@H]1O,C14H30N4O7,[]
C08019,10219,Oxymorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,C17H19NO4,[]
C15478,17396472,"D-Fucosamine; 2-Amino-2,6-dideoxy-D-galactose",C[C@H]1OC(O)[C@H](N)[C@@H](O)[C@H]1O,C6H13NO4,[]
C10843,13026,Apoatropine,C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1,C17H21NO2,[]
C12041,14196,Tyrocidine,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,C66H87N13O13,[]
C15479,17396473,"D-Quinovosamine; 2-Amino-2,6-dideoxy-D-glucose",C[C@H]1OC(O)[C@H](N)[C@@H](O)[C@@H]1O,C6H13NO4,[]
C12003,14164,Demethyllactenocin,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1O,C37H61NO14,[]
C08656,10849,Ajaconine,C=C1[C@H]2CC[C@]3([C@@H]1O)[C@H]1C[C@@H]4[C@@]5(C)CCC[C@@]4(C(O1)N(CCO)C5)[C@@H]3C2,C22H33NO3,[]
C16843,96023367,Deoxynojirimycin; Moranolin,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,C6H13NO4,[]
C07573,9776,Prontosil; Sulfamidochrysoidine; Prontosil rubrum,Nc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)c(N)c1,C12H13N5O2S,[]
C18298,103061480,"5a,11a-Dehydrochlortetracycline; Dehydrochlortetracycline; 5a,11a-Dehydro-7-chlorotetracycline",CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3=C(C[C@@H]12)[C@](C)(O)c1c(Cl)ccc(O)c1C3=O,C22H21ClN2O8,[]
C14927,17395925,"N-(6-Oxo-6H-dibenzo[b,d]pyran-2-yl)methanesulfonamide",CS(=O)(=O)Nc1ccc2oc(=O)c3ccccc3c2c1,C14H11NO4S,[]
C12235,14380,Assoanine,COc1cc2c(cc1OC)-c1cccc3c1N(CC3)C2,C17H17NO2,[]
C02333,5383,"Xanthopterin-B2; 1-(7,8-Dihydro-2,4-dihydroxypteridin-6-yl)-2-hydroxypropan-1-one",CC(O)C(=O)C1=Nc2c([nH]c(=O)[nH]c2=O)NC1,C9H10N4O4,[]
C10356,12542,"Otonecine; (1R,4beta,7abeta)-2,3,5,7a-Tetrahydro-1,7a-dihydroxy-7-(hydroxymethyl)-4-methyl-1H-pyrrolizin-4-ium",CN1C/C=C(/CO)C(=O)[C@H](O)CC1,C9H15NO3,[]
C17046,96023524,Phellodendrine,COc1cc2c(cc1O)C[C@H]1c3cc(O)c(OC)cc3CC[N@@+]1(C)C2,C20H24NO4+,[]
C14928,17395926,17-[[3-(1-Pyrrolidinyl)propyl]imino]androst-5-en-3beta-ol acetate,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)/C(=N/CCCN4CCCC4)CC[C@@H]32)C1,C28H44N2O2,[]
