mol_id,pubchem_sid,mol_name,smiles,formula_calcd,anionic
C03789,6538,"N,6-O-Disulfo-D-glucosamine; N2,6-Disulfo-D-glucosamine",O=S(=O)(O)N[C@H]1C(O)O[C@H](COS(=O)(=O)O)[C@@H](O)[C@@H]1O,C6H13NO11S2,['O=S(=O)(O)']
C17213,96023621,Homomethionine; L-Homomethionine,CSCCC[C@H](N)C(=O)O,C6H13NO2S,"['[O;H,-]C(=O)']"
C11727,13892,Chloramphenicol succinate,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,C15H16Cl2N2O8,"['[O-]', '[O;H,-]C(=O)', '[N+](=O)[O-]']"
C20020,135626486,Gonyautoxin 8; GTX8; Gonyautoxin VIII; Protogonyautoxin II; Toxin C2,N=C1N[C@H]2[C@H](COC(=O)NS(=O)(=O)O)NC(=N)N3CC(OS(=O)(=O)O)C(O)(O)[C@]23N1,C10H17N7O11S2,['O=S(=O)(O)']
C17101,96023574,"3,5-Dinitroguaiacol",COc1c(O)cc([N+](=O)[O-])cc1[N+](=O)[O-],C7H6N2O6,"['[O-]', '[N+](=O)[O-]']"
C21460,329728083,(3-Hydroxy-4-methylanthranilyl)adenylate; 3-Hydroxy-4-methylanthraniloyl-AMP; 2-Amino-3-hydroxy-4-methylbenzoyl-AMP,Cc1ccc(C(=O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)c(N)c1O,C18H21N6O9P,['[P](=O)(O)(O)']
C06840,9058,Aztreonam; Monobactam,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc([NH3+])n2)C(=O)N1S(=O)(=O)[O-],C13H17N5O8S2,"['[O-]', '[O;H,-]C(=O)', 'O=S(=O)(O)', 'S(=O)(=O)N(C)C']"
C19264,124489936,2-Methyl-1-nitroanthraquinone,Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,C15H9NO4,"['[O-]', '[N+](=O)[O-]']"
C19422,124490094,Evans blue,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],C34H24N6Na4O14S4,"['[O-]', 'O=S(=O)(O)']"
C19234,124489906,"3,7-Dinitrofluoranthene",O=[N+]([O-])c1cccc2c1-c1cccc3c([N+](=O)[O-])ccc-2c13,C16H8N2O4,"['[O-]', '[N+](=O)[O-]']"
C21719,350078296,2-(L-Cystein-S-yl)-2-(1H-indol-3-yl)acetonitrile,N#CC(SC[C@H](N)C(=O)O)c1c[nH]c2ccccc12,C13H13N3O2S,"['[O;H,-]C(=O)']"
C11735,13900,N-Ethylglycine,CCNCC(=O)O,C4H9NO2,"['[O;H,-]C(=O)']"
C06979,9193,Enoxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,C15H17FN4O3,"['[O;H,-]C(=O)']"
C11726,13891,Chloramphenicol palmitate,CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,C27H42Cl2N2O6,"['[O-]', '[N+](=O)[O-]']"
C21541,336445179,Benazeprilat,O=C(O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21,C22H24N2O5,"['[O;H,-]C(=O)']"
C11692,13857,Tetrodotoxin; TTX,[NH2+]=C1NC(O)C2C3OC4([O-])O[C@@H](C(O)C2(N1)[C@@H]4O)C3(O)CO,C11H17N3O8,['[O-]']
C21755,354264349,Isonicotinoyl-NAD+; INH-NAD+,NC(=O)c1c[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)ccc1C(=O)c1ccncc1,C27H31N8O15P2+,['[P](=O)(O)(O)']
C20483,163312220,"(6R)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide phosphate; (R)-NADPH-hydrate; (R)-NADPHX",NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)[C@H](O)CC1,C21H32N7O18P3,['[P](=O)(O)(O)']
C20466,163312203,"2,3-Bis-(O-geranylgeranyl)-sn-glycero-1-phospho-L-serine",CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COC[C@@H](COP(=O)(O)OC[C@H](N)C(=O)O)OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,C46H78NO8P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C03828,6571,2-Deoxystreptamine phospahte,N[C@@H]1C[C@H](N)[C@@H](O)[C@H](OP(=O)(O)O)[C@H]1O,C6H15N2O6P,['[P](=O)(O)(O)']
C11724,13889,Cycloguanil pamoate,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1.CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,C45H44Cl2N10O6,"['[O;H,-]C(=O)']"
C17235,96023643,L-Homophenylalanine,N[C@@H](CCc1ccccc1)C(=O)O,C10H13NO2,"['[O;H,-]C(=O)']"
C06999,9212,"Fexofenadine; 4-(1-Hydroxy-4-(4-(hydroxydiphenylmethyl)-1-piperidinyl)butyl)-alpha,alpha-dimethylbenzeneacetic acid",CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,C32H39NO4,"['[O;H,-]C(=O)']"
C03793,6542,"N6,N6,N6-Trimethyl-L-lysine",C[N+](C)(C)CCCC[C@H](N)C(=O)[O-],C9H20N2O2,"['[O-]', '[O;H,-]C(=O)']"
C01294,4513,1-Guanidino-1-deoxy-scyllo-inositol 4-phosphate; N-Amidino-scyllo-inosamine 4-phosphate,N=C(N)N[C@H]1[C@H](O)[C@@H](O)[C@H](OP(=O)(O)O)[C@@H](O)[C@@H]1O,C7H16N3O8P,['[P](=O)(O)(O)']
C05695,8002,gamma-Glutamyl-Se-methylselenocysteine; 5-L-Glutamyl-Se-methylselenocysteine,C[Se]CC(NC(=O)CC[C@H](N)C(=O)O)C(=O)O,C9H16N2O5Se,"['[O;H,-]C(=O)']"
C01419,4606,Cys-Gly; L-Cysteinylglycine,N[C@@H](CS)C(=O)NCC(=O)O,C5H10N2O3S,"['[O;H,-]C(=O)']"
C01550,4708,Agaritine,N[C@@H](CCC(=O)NNc1ccc(CO)cc1)C(=O)O,C12H17N3O4,"['[O;H,-]C(=O)']"
C13800,854045,"10-Nitrolinoleic acid; 10-Nitro-9-cis,12-cis-octadecadienoic acid; 10-Nitro-9-cis,12-cis-octadecadienoate; (9E,12Z)-10-Nitrooctadeca-9,12-dienoic acid",CCCCC/C=C\C/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-],C18H31NO4,"['[O-]', '[O;H,-]C(=O)', '[N+](=O)[O-]']"
C05928,8216,(6R)-10-Formyltetrahydropteroyldiglutamate; 10-Formyl-THF-L-glutamate; (6R)-10-HCO-H4PteGlu2,Nc1nc2c(c(=O)[nH]1)N[C@@H](CN(C=O)c1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)cc1)CN2,C25H30N8O10,"['[O;H,-]C(=O)']"
C01877,4991,4-Oxoproline; 4-Oxo-L-proline,O=C1CN[C@H](C(=O)O)C1,C5H7NO3,"['[O;H,-]C(=O)']"
C19780,135626247,(R)-Piperazine-2-carboxylate; (R)-Piperazine-2-carboxylic acid; (R)-2-Piperazinecarboxylate,O=C(O)[C@H]1CNCCN1,C5H10N2O2,"['[O;H,-]C(=O)']"
C02471,5486,[Glu(-Cys)]n-Gly; Poly(gamma-glutamylcysteine)glycine; (gamma-Glutamylcysteine)n-glycine,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,C10H17N3O6S,"['[O;H,-]C(=O)']"
C05696,8003,3'-Phosphoadenylylselenate; 3'-Phosphoadenosine-5'-phosphoselenate,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[Se](=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O,C10H15N5O13P2Se,['[P](=O)(O)(O)']
C00019,3321,S-Adenosyl-L-methionine; S-Adenosylmethionine; AdoMet; SAM,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C15H22N6O5S,"['[O-]', '[O;H,-]C(=O)']"
C05686,7993,Adenylylselenate; Adenosine-5'-phosphoselenate,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[Se](=O)(=O)O)[C@@H](O)[C@H]1O,C10H14N5O10PSe,['[P](=O)(O)(O)']
C18623,124489297,L-Phenylglycine; Phenylglycine,N[C@H](C(=O)O)c1ccccc1,C8H9NO2,"['[O;H,-]C(=O)']"
C02463,5480,Precorrin 2; Dihydrosirohydrochlorin,C[C@@]1(CC(=O)O)C2=N/C(=C\c3[nH]c(c(CCC(=O)O)c3CC(=O)O)Cc3[nH]c(c(CC(=O)O)c3CCC(=O)O)/C=C3\N/C(=C\2)[C@@H](CCC(=O)O)[C@]3(C)CC(=O)O)[C@H]1CCC(=O)O,C42H48N4O16,"['[O;H,-]C(=O)']"
C13811,854056,Piperazine adipate,C1CNCCN1.O=C(O)CCCCC(=O)O,C10H20N2O4,"['[O;H,-]C(=O)']"
C18625,124489299,4-Nitrobenzoate; 4-Nitrobenzoic acid; p-Nitrobenzoic acid,O=C(O)c1ccc([N+](=O)[O-])cc1,C7H5NO4,"['[O-]', '[O;H,-]C(=O)', '[N+](=O)[O-]']"
C05268,7655,(S)-Hydroxyhexanoyl-CoA; (S)-3-Hydroxyhexanoyl-CoA,CCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C27H46N7O18P3S,['[P](=O)(O)(O)']
C20010,135626476,Anatibant; LF 16-0687,Cc1cc(C)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)N4CCC[C@H]4C(=O)NCCCNC(=O)c4ccc(C(=N)N)cc4)c3Cl)c2n1,C34H36Cl2N6O5S,['S(=O)(=O)N(C)C']
C01505,4673,Kallidin; Lysylbradykinin; Lysyl-bradykinin,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCCN)C(=O)O,C56H85N17O12,"['[O;H,-]C(=O)']"
C00035,3337,GDP; Guanosine 5'-diphosphate; Guanosine diphosphate,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,C10H15N5O11P2,['[P](=O)(O)(O)']
C18136,96024353,2''-Adenylylgentamicin A,CN[C@@H]1[C@@H](OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@H]1O,C28H48N9O16P,['[P](=O)(O)(O)']
C05269,7656,3-Oxohexanoyl-CoA; 3-Ketohexanoyl-CoA,CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C27H44N7O18P3S,['[P](=O)(O)(O)']
C19883,135626349,alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-[4-P-L-Ara4N]-lipid IVA,CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)(O)O[C@H]2OC[C@H](N)[C@H](O)[C@H]2O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC,C89H163N3O40P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C13851,854096,BRL 32872,COc1ccc(CCN(C)CCCN(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccc(OC)c(OC)c2)cc1OC.Cl,C29H36ClN3O7,"['[O-]', '[N+](=O)[O-]']"
C00224,3524,Adenylyl sulfate; Adenosine 5'-phosphosulfate; APS; 5'-Adenylyl sulfate,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](O)[C@H]1O,C10H14N5O10PS,"['[P](=O)(O)(O)', 'O=S(=O)(O)']"
C01552,4710,Amastatin,CC(C)C[C@@H](N)[C@H](O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)C(C)C)C(C)C,C21H38N4O8,"['[O;H,-]C(=O)']"
C00152,3452,L-Asparagine; 2-Aminosuccinamic acid,NC(=O)C[C@H](N)C(=O)O,C4H8N2O3,"['[O;H,-]C(=O)']"
C05271,7658,trans-Hex-2-enoyl-CoA; (2E)-Hexenoyl-CoA,CCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C27H44N7O17P3S,['[P](=O)(O)(O)']
C05691,7998,Se-Adenosylselenomethionine,C[Se+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C15H23N6O5Se+,"['[O;H,-]C(=O)']"
C00346,3639,Ethanolamine phosphate; O-Phosphorylethanolamine; Phosphoethanolamine; O-Phosphoethanolamine,NCCOP(=O)(O)O,C2H8NO4P,['[P](=O)(O)(O)']
C01536,4697,Tyrosine; 3-(p-Hydroxyphenyl)alanine; 2-Amino-3-(p-hydroxyphenyl)propionic acid,NC(Cc1ccc(O)cc1)C(=O)O,C9H11NO3,"['[O;H,-]C(=O)']"
C01843,4961,Polyproline,O=C(O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1,C15H23N3O4,"['[O;H,-]C(=O)']"
C00062,3362,L-Arginine; (S)-2-Amino-5-guanidinovaleric acid; L-Arg,N=C(N)NCCC[C@H](N)C(=O)O,C6H14N4O2,"['[O;H,-]C(=O)']"
C05267,7654,3-Oxooctanoyl-CoA,CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C29H48N7O18P3S,['[P](=O)(O)(O)']
C13820,854065,Chromanol 293B,CCS(=O)(=O)N(C)[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O,C15H20N2O4S,['S(=O)(=O)N(C)C']
C05265,7652,3-Oxodecanoyl-CoA,CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C31H52N7O18P3S,['[P](=O)(O)(O)']
C00024,3326,Acetyl-CoA; Acetyl coenzyme A,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C23H38N7O17P3S,['[P](=O)(O)(O)']
C05275,7662,trans-Dec-2-enoyl-CoA; (2E)-Decenoyl-CoA,CCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C31H52N7O17P3S,['[P](=O)(O)(O)']
C05270,7657,Hexanoyl-CoA,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C27H46N7O17P3S,['[P](=O)(O)(O)']
C05929,8217,10-Formyltetrahydrofolylpolyglutamate; 10-Formyl-THF-polyglutamate,Nc1nc2c(c(=O)[nH]1)N[C@@H](CN(C=O)c1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1)CN2,C30H37N9O13,"['[O;H,-]C(=O)']"
C05263,7650,3-Oxododecanoyl-CoA,CCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C33H56N7O18P3S,['[P](=O)(O)(O)']
C05264,7651,(S)-Hydroxydecanoyl-CoA; (S)-3-Hydroxydecanoyl-CoA,CCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C31H54N7O18P3S,['[P](=O)(O)(O)']
C01847,4964,Reduced FMN; FMNH2,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1[nH]c(=O)[nH]c(=O)c1N2,C17H23N4O9P,['[P](=O)(O)(O)']
C05266,7653,(S)-3-Hydroxyoctanoyl-CoA; (S)-3-Hydroxycapryloyl-CoA; (S)-Hydroxyoctanoyl-CoA,CCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C29H50N7O18P3S,['[P](=O)(O)(O)']
C13877,854122,1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,C39H76NO8P,['[P](=O)(O)(O)']
C16171,47205481,"(9Z,12Z,15Z,18Z)-Tetracosatetraenoyl-CoA",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C45H74N7O17P3S,['[P](=O)(O)(O)']
C01570,4727,D-Leucine; D-2-Amino-4-methylvaleric acid,CC(C)C[C@@H](N)C(=O)O,C6H13NO2,"['[O;H,-]C(=O)']"
C13795,854040,2S-Amino-tridecanoic acid; 2S-Amino-tridecanoate; (S)-2-Aminotridecanoic acid,CCCCCCCCCCC[C@H](N)C(=O)O,C13H27NO2,"['[O;H,-]C(=O)']"
C13880,854125,1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoserine,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC[C@H](N)C(=O)O,C40H76NO10P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C06470,8702,Muramic acid; 3-O-alpha-Carboxyethyl-D-glucosamine; 2-Amino-3-O-[(R)-1-carboxyethyl]-2-deoxy-D-glucopyranose,C[C@@H](O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1N)C(=O)O,C9H17NO7,"['[O;H,-]C(=O)']"
C00006,3308,NADP+; NADP; Nicotinamide adenine dinucleotide phosphate; beta-Nicotinamide adenine dinucleotide phosphate; TPN; Triphosphopyridine nucleotide; beta-NADP+,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,C21H29N7O17P3+,['[P](=O)(O)(O)']
C01445,4623,Poly(G),Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(=O)[nH]c(N)nc54)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(=O)[nH]c(N)nc54)O[C@@H]3CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,C30H37N15O19P2,['[P](=O)(O)(O)']
C18622,124489296,L-Homotyrosine,N[C@@H](CCc1ccc(O)cc1)C(=O)O,C10H13NO3,"['[O;H,-]C(=O)']"
C13817,854062,8-Br-cGMP; 8-Bromocyclic GMP,Nc1nc2c(nc(Br)n2[C@@H]2O[C@@H]3COP(=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1,C10H11BrN5O7P,['[P](=O)(O)(O)']
C13876,854121,1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphonocholine,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)CC[N+](C)(C)C,C42H83NO7P+,['[P](=O)(O)(O)']
C13825,854070,O-Hexanoyl-adnosine monophosphate,CCCCCC(=O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C16H24N5O8P,['[P](=O)(O)(O)']
C01513,4679,Lupinate; Lupinic acid; 3-[N6-(4-Hydroxyisopentenyl)adeninyl]-L-alanine; (S)-2-Amino-3-{[(E)-4-hydroxy-3-methylbut-2-enylamino]purin-9-yl}propanoic acid,C/C(=C\CNc1ncnc2c1ncn2C[C@@H](N)C(=O)O)CO,C13H18N6O3,"['[O;H,-]C(=O)']"
C13875,854120,1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C,C42H83NO8P+,['[P](=O)(O)(O)']
C01425,4610,Glutamyl-glutamic acid; L-alpha-Glutamyl-L-glutamic acid; Glu-Glu,N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,C10H16N2O7,"['[O;H,-]C(=O)']"
C01882,4995,ADP-D-ribose,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@@H](O)[C@H]1O,C15H23N5O14P2,['[P](=O)(O)(O)']
C05274,7661,Decanoyl-CoA,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C31H54N7O17P3S,['[P](=O)(O)(O)']
C00003,3305,NAD+; NAD; Nicotinamide adenine dinucleotide; DPN; Diphosphopyridine nucleotide; Nadide; beta-NAD+,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,C21H28N7O14P2+,['[P](=O)(O)(O)']
C00055,3357,CMP; Cytidine-5'-monophosphate; Cytidylic acid,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1,C9H14N3O8P,['[P](=O)(O)(O)']
C04452,7079,4-Nitrophenol-alpha-D-galactopyranoside,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,C12H15NO8,"['[O-]', '[N+](=O)[O-]']"
C18389,124489063,Nicarbazin,Cc1cc(C)[nH]c(=O)n1.O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,C19H18N6O6,"['[O-]', '[N+](=O)[O-]']"
C04409,7044,2-Amino-3-carboxymuconate semialdehyde; 2-Amino-3-(3-oxoprop-1-enyl)-but-2-enedioate; 2-Amino-3-(3-oxoprop-1-en-1-yl)but-2-enedioate,N/C(C(=O)O)=C(/C=C\C=O)C(=O)O,C7H7NO5,"['[O;H,-]C(=O)']"
C11583,13748,4-Glutathionyl cyclophosphamide,NC(CCC(=O)NC(CSC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O,C17H30Cl2N5O8PS,"['[O;H,-]C(=O)']"
C04458,7084,"Dihydrostreptomycin 6,3''-bis-phosphate",CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](OP(=O)(O)O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1OP(=O)(O)O,C21H43N7O18P2,['[P](=O)(O)(O)']
C12214,14359,Aminofructose 6-phosphate; Amino-D-fructose 6-phosphate,N[C@H]1[C@H](O)[C@@H](COP(=O)(O)O)OC1(O)CO,C6H14NO8P,['[P](=O)(O)(O)']
C11601,13766,LDS-751,CC[n+]1c(/C=C/C=C/c2ccc(N(C)C)cc2)sc2ccccc21.[O-][Cl+3]([O-])([O-])[O-],C21H23ClN2O4S,['[O-]']
C05575,7901,"Hercynine; Nalpha,Nalpha,Nalpha-Trimethyl-L-histidine",C[N+](C)(C)[C@@H](Cc1c[nH]cn1)C(=O)O,C9H16N3O2+,"['[O;H,-]C(=O)']"
C05951,8235,Leukotriene D4; LTD4,CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SC[C@H](N)C(=O)NCC(=O)O)[C@@H](O)CCCC(=O)O,C25H40N2O6S,"['[O;H,-]C(=O)']"
C11597,13762,Grepafloxacin glucuronide; Grepafloxacin 3-glucuronide,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)cn2C1CC1,C25H30FN3O9,"['[O;H,-]C(=O)']"
