mol_id,pubchem_sid,mol_name,smiles,formula_calcd,anionic
C13793,854038,3-Bromo-2Z-heptenoic acid; 3-Bromo-2Z-heptenoate; (2Z)-3-Bromoheptenoic acid,CCCC/C(Br)=C/C(=O)O,C7H11BrO2,"['[O;H,-]C(=O)']"
C20828,254741294,3-Methylcrotonylglycine,CC(C)=CC(=O)NCC(=O)O,C7H11NO3,"['[O;H,-]C(=O)']"
C01250,4470,N-Acetyl-L-glutamate 5-semialdehyde; 2-Acetamido-5-oxopentanoate,CC(=O)N[C@@H](CCC=O)C(=O)O,C7H11NO4,"['[O;H,-]C(=O)']"
C00624,3897,N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,C7H11NO5,"['[O;H,-]C(=O)']"
C08233,10432,Risedronic acid; Risedronate,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,C7H11NO7P2,['[P](=O)(O)(O)']
C17697,315431297,Valienone 7-phosphate,O=C1C=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O,C7H11O8P,['[P](=O)(O)(O)']
C03175,6057,Shikimate 3-phosphate; Shikimate 5-phosphate,O=C(O)C1=C[C@@H](OP(=O)(O)O)[C@@H](O)[C@H](O)C1,C7H11O8P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C11490,13660,AMCC; N-Acetyl-S-(N-methylcarbamoyl)cysteine,CNC(=O)SC[C@H](NC(C)=O)C(=O)O,C7H12N2O4S,"['[O;H,-]C(=O)']"
C04133,6819,N-Acetyl-L-glutamate 5-phosphate; N-Acetyl-L-glutamyl 5-phosphate,CC(=O)N[C@@H](CCC(=O)OP(=O)(O)O)C(=O)O,C7H12NO8P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C09822,12010,Cyclohexane-1-carboxylate; Cyclohexanecarboxylic acid; Hexahydrobenzoic acid,O=C(O)C1CCCCC1,C7H12O2,"['[O;H,-]C(=O)']"
C11950,14111,3-Isopropyl-3-butenoic acid; 3-Isopropylbut-3-enoic acid,C=C(CC(=O)O)C(C)C,C7H12O2,"['[O;H,-]C(=O)']"
C16590,51090917,7-Oxoheptanoic acid; 7-Ketoheptanoic acid,O=CCCCCCC(=O)O,C7H12O3,"['[O;H,-]C(=O)']"
C04404,7040,trans-4-Hydroxycyclohexanecarboxylate,O=C(O)[C@H]1CC[C@H](O)CC1,C7H12O3,"['[O;H,-]C(=O)']"
C17216,96023624,2-Oxo-6-methylthiohexanoic acid; 6-(Methylthio)-2-oxo-hexanoic acid,CSCCCCC(=O)C(=O)O,C7H12O3S,"['[O;H,-]C(=O)']"
C16657,51090981,2-Propylsuccinic acid; 2-PSA,CCCC(CC(=O)O)C(=O)O,C7H12O4,"['[O;H,-]C(=O)']"
C04687,7268,"(1S,3R,4S)-3,4-Dihydroxycyclohexane-1-carboxylate",O=C(O)[C@H]1CC[C@H](O)[C@H](O)C1,C7H12O4,"['[O;H,-]C(=O)']"
C02656,5629,Pimelate; Pimelic acid; Heptanedioic acid; 6-Carboxyhexanoate,O=C(O)CCCCCC(=O)O,C7H12O4,"['[O;H,-]C(=O)']"
C05994,8268,"2-Propylmalate; 2-Propylmalic acid; Malic acid, 2-propyl-",CCC[C@](O)(CC(=O)O)C(=O)O,C7H12O5,"['[O;H,-]C(=O)']"
C03328,6175,(R)-2-(n-Propyl)-malate,CCC[C@@](O)(CC(=O)O)C(=O)O,C7H12O5,"['[O;H,-]C(=O)']"
C02504,5516,alpha-Isopropylmalate; (2S)-2-Isopropylmalate; (2S)-2-Hydroxy-2-isopropylsuccinic acid; 2-Isopropylmalic acid; 3-Carboxy-3-hydroxy-4-methylpentanoate; 3-Carboxy-3-hydroxyisocaproate; (2S)-2-Isopropylmalic acid,CC(C)[C@@](O)(CC(=O)O)C(=O)O,C7H12O5,"['[O;H,-]C(=O)']"
C04411,7045,"(2R,3S)-3-Isopropylmalate; 3-Isopropylmalate; 3-Carboxy-2-hydroxy-4-methylpentanoate; 2-D-threo-Hydroxy-3-carboxy-isocaproate",CC(C)[C@H](C(=O)O)[C@@H](O)C(=O)O,C7H12O5,"['[O;H,-]C(=O)']"
C02123,5202,3-Propylmalate; 3-Propylmalic acid,CCCC(C(=O)O)[C@H](O)C(=O)O,C7H12O5,"['[O;H,-]C(=O)']"
C17212,96023620,3-(2'-Methylthio)ethylmalic acid; 3-(2'-Methylthio)ethylmalate,CSCCC(C(=O)O)C(O)C(=O)O,C7H12O5S,"['[O;H,-]C(=O)']"
C17210,96023618,2-(2'-Methylthio)ethylmalic acid; 2-(2'-Methylthio)ethylmalate,CSCCC(O)(CC(=O)O)C(=O)O,C7H12O5S,"['[O;H,-]C(=O)']"
C00296,3590,Quinate; Quinic acid; Kinic acid; Chinic acid; L-Quinic acid; L-Quinate; (-)-Quinic acid,O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,C7H12O6,"['[O;H,-]C(=O)']"
C22374,,4-O-Methyl-D-glucuronic acid,CO[C@H]1[C@H](O)[C@@H](O)C(O)O[C@@H]1C(=O)O,C7H12O7,"['[O;H,-]C(=O)']"
C03087,5985,5-Acetamidopentanoate,CC(=O)NCCCCC(=O)O,C7H13NO3,"['[O;H,-]C(=O)']"
C02712,5675,N-Acetylmethionine; N-Acetyl-L-methionine,CSCC[C@H](NC(C)=O)C(=O)O,C7H13NO3S,"['[O;H,-]C(=O)']"
C14876,17395874,S-(2-Hydroxyethyl)-N-acetyl-L-cysteine,CC(=O)N[C@@H](CSCCO)C(=O)O,C7H13NO4S,"['[O;H,-]C(=O)']"
C04691,7271,2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate; 3-Deoxy-D-arabino-hept-2-ulosonate 7-phosphate; 3-Deoxy-arabino-heptulonate 7-phosphate; 3-Deoxy-D-arabino-heptulosonic acid 7-phosphate; DAHP; 2-Dahp,O=C(O)C(=O)C[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,C7H13O10P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C18688,124489362,Mevinphos,COC(=O)/C=C(\C)OP(=O)(OC)OC,C7H13O6P,['[P](=O)(O)(O)']
C21209,315431324,1-epi-Valienol 1-phosphate,O=P(O)(O)O[C@@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,C7H13O8P,['[P](=O)(O)(O)']
C21218,315431333,Validone 7-phosphate,O=C1C[C@H](COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O,C7H13O8P,['[P](=O)(O)(O)']
C21205,315431320,1-epi-Valienol 7-phosphate,O=P(O)(O)OCC1=C[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C7H13O8P,['[P](=O)(O)(O)']
C21367,319902597,Valienol 1-phosphate,O=P(O)(O)O[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,C7H13O8P,['[P](=O)(O)(O)']
C21415,328082958,Valienol 7-phosphate,O=P(O)(O)OCC1=C[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C7H13O8P,['[P](=O)(O)(O)']
C17692,254741157,2-epi-5-epi-Valiolone 7-phosphate,O=C1C[C@@](O)(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H]1O,C7H13O9P,['[P](=O)(O)(O)']
C17693,254741158,5-epi-Valiolone 7-phosphate,O=C1C[C@@](O)(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O,C7H13O9P,['[P](=O)(O)(O)']
C19011,124489683,Phosfolan,CCOP(=O)(N=C1SCCS1)OCC,C7H14NO3PS2,['[P](=O)(O)(O)']
C18663,124489337,Monocrotophos,CNC(=O)/C=C(\C)OP(=O)(OC)OC,C7H14NO5P,['[P](=O)(O)(O)']
C17952,96024173,N-Acetylphosphinothricin; L-N-Acetylphosphinothricin; N-Acetyl-L-Glufosinate; N-Acetylphinothricin,CC(=O)N[C@@H](CCP(C)(=O)O)C(=O)O,C7H14NO5P,"['[O;H,-]C(=O)']"
C21206,315431321,"1,7-Diphospho-1-epi-valienol",O=P(O)(O)OCC1=C[C@@H](OP(=O)(O)O)[C@H](O)[C@@H](O)[C@@H]1O,C7H14O11P2,['[P](=O)(O)(O)']
C17714,96024044,Heptanoic acid,CCCCCCC(=O)O,C7H14O2,"['[O;H,-]C(=O)']"
C16593,51090920,7-Mercaptoheptanoic acid,O=C(O)CCCCCCS,C7H14O2S,"['[O;H,-]C(=O)']"
C06222,8466,Sedoheptulose 1-phosphate; altro-Heptulose 1-phosphate,O=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO,C7H15O10P,['[P](=O)(O)(O)']
C19878,135626344,D-glycero-alpha-D-manno-Heptose 7-phosphate,O=P(O)(O)OC[C@@H](O)[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,C7H15O10P,['[P](=O)(O)(O)']
C20956,254741417,alpha-D-Sedoheptulopyranose 7-phosphate,O=P(O)(O)OC[C@H]1O[C@@](O)(CO)[C@@H](O)[C@H](O)[C@@H]1O,C7H15O10P,['[P](=O)(O)(O)']
C19880,135626346,D-glycero-alpha-D-manno-Heptose 1-phosphate,O=P(O)(O)O[C@H]1O[C@H]([C@H](O)CO)[C@@H](O)[C@H](O)[C@@H]1O,C7H15O10P,['[P](=O)(O)(O)']
C19882,135626348,D-glycero-D-manno-Heptose 7-phosphate,O=P(O)(O)OC[C@@H](O)[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,C7H15O10P,['[P](=O)(O)(O)']
C05382,7756,Sedoheptulose 7-phosphate; D-Sedoheptulose 7-phosphate; D-altro-Heptulose 7-phosphate; altro-Heptulose 7-phosphate,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,C7H15O10P,['[P](=O)(O)(O)']
C07838,10040,D-glycero-beta-D-manno-Heptose 1-phosphate,O=P(O)(O)O[C@@H]1O[C@H]([C@H](O)CO)[C@@H](O)[C@H](O)[C@@H]1O,C7H15O10P,['[P](=O)(O)(O)']
C07836,10038,D-glycero-beta-D-manno-Heptose 7-phosphate,O=P(O)(O)OC[C@@H](O)[C@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,C7H15O10P,['[P](=O)(O)(O)']
C21204,315431319,5-epi-Valiolol 7-phosphate,O=P(O)(O)OC[C@]1(O)C[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C7H15O9P,['[P](=O)(O)(O)']
C04359,7005,1-Deoxy-D-altro-heptulose 7-phosphate,CC(=O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,C7H15O9P,['[P](=O)(O)(O)']
C19879,135626345,"D-glycero-alpha-D-manno-Heptose 1,7-bisphosphate",O=P(O)(O)OC[C@@H](O)[C@H]1O[C@H](OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H]1O,C7H16O13P2,['[P](=O)(O)(O)']
C11472,13642,"D-glycero-beta-D-manno-Heptose 1,7-bisphosphate",O=P(O)(O)OC[C@@H](O)[C@H]1O[C@@H](OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H]1O,C7H16O13P2,['[P](=O)(O)(O)']
C00447,3735,"Sedoheptulose 1,7-bisphosphate; D-Sedoheptulose 1,7-bisphosphate; D-altro-Heptulose 1,7-biphosphate",O=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,C7H16O13P2,['[P](=O)(O)(O)']
C18984,124489656,Oxydeprofos,CCS(=O)CC(C)SP(=O)(OC)OC,C7H17O4PS2,['[P](=O)(O)(O)']
C18767,124489441,"2,3,6-TBA; 2,3,6-Trichlorobenzoic acid",O=C(O)c1c(Cl)ccc(Cl)c1Cl,C7H3Cl3O2,"['[O;H,-]C(=O)']"
C03925,6653,"3,5-Dibromo-4-hydroxybenzoate",O=C(O)c1cc(Br)c(O)c(Br)c1,C7H4Br2O3,"['[O;H,-]C(=O)']"
C06670,8895,"2,4-Dichlorobenzoate; 2,4-Dichlorobenzoic acid",O=C(O)c1ccc(Cl)cc1Cl,C7H4Cl2O2,"['[O;H,-]C(=O)']"
C11032,13215,Trichlopyr; Triclopyr,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,C7H4Cl3NO3,"['[O;H,-]C(=O)']"
C20366,163312104,2-Oxo-3-(5-oxofuran-2-ylidene)propanoate,O=C1C=C/C(=C/C(=O)C(=O)O)O1,C7H4O5,"['[O;H,-]C(=O)']"
C08476,10669,"Chelidonic acid; 4-Oxo-4H-pyran-2,6-dicarboxylic acid",O=C(O)c1cc(=O)cc(C(=O)O)o1,C7H4O6,"['[O;H,-]C(=O)']"
C03671,6447,"2-Pyrone-4,6-dicarboxylate",O=C(O)c1cc(C(=O)O)oc(=O)c1,C7H4O6,"['[O;H,-]C(=O)']"
C20209,163311952,Meconic acid; Poppy acid,O=C(O)c1cc(=O)c(O)c(C(=O)O)o1,C7H4O7,"['[O;H,-]C(=O)']"
C21850,,3-Bromo-4-hydroxybenzoate,O=C(O)c1ccc(O)c(Br)c1,C7H5BrO3,"['[O;H,-]C(=O)']"
C21853,,"3-Bromo-4,5-dihydroxybenzoate",O=C(O)c1cc(O)c(O)c(Br)c1,C7H5BrO4,"['[O;H,-]C(=O)']"
C03444,6268,p-Chloromercuribenzoate; p-Chloromercuribenzoic acid; PCMB,O=C(O)c1ccc([Hg]Cl)cc1,C7H5ClHgO2,"['[O;H,-]C(=O)']"
C02357,5404,2-Chlorobenzoate; 2-Chlorobenzoic acid; o-Chlorobenzoic acid,O=C(O)c1ccccc1Cl,C7H5ClO2,"['[O;H,-]C(=O)']"
C02370,5412,4-Chlorobenzoate; 4-Chlorobenzoic acid,O=C(O)c1ccc(Cl)cc1,C7H5ClO2,"['[O;H,-]C(=O)']"
C18309,103061491,3-Chloro-2-methyldienelactone,CC1=C(Cl)/C(=C/C(=O)O)OC1=O,C7H5ClO4,"['[O;H,-]C(=O)']"
C18304,103061486,2-Chloro-5-methyl-cis-dienelactone,C/C(C(=O)O)=C1/C=C(Cl)C(=O)O1,C7H5ClO4,"['[O;H,-]C(=O)']"
C02364,5409,3-Fluorobenzoate; 3-Fluorobenzoic acid,O=C(O)c1cccc(F)c1,C7H5FO2,"['[O;H,-]C(=O)']"
C02359,5405,2-Fluorobenzoate; 2-Fluorobenzoic acid,O=C(O)c1ccccc1F,C7H5FO2,"['[O;H,-]C(=O)']"
C02371,5413,4-Fluorobenzoate; 4-Fluorobenzoic acid,O=C(O)c1ccc(F)cc1,C7H5FO2,"['[O;H,-]C(=O)']"
C08171,10371,"Sodium thiosalicylate; 2-Mercapto-benzoic acid, monosodium salt",O=C([O-])c1ccccc1S.[Na+],C7H5NaO2S,"['[O-]', '[O;H,-]C(=O)']"
C07587,9789,Sodium salicylate,O=C([O-])c1ccccc1O.[Na+],C7H5NaO3,"['[O-]', '[O;H,-]C(=O)']"
C04584,7185,"6-Imino-5-oxocyclohexa-1,3-dienecarboxylate",N=C1C(=O)C=CC=C1C(=O)O,C7H5NO3,"['[O;H,-]C(=O)']"
C03722,6487,"Quinolinate; Pyridine-2,3-dicarboxylate; Quinolinic acid; 2,3-Pyridinedicarboxylic acid",O=C(O)c1cccnc1C(=O)O,C7H5NO4,"['[O;H,-]C(=O)']"
C18303,103061485,"3,5-Dichloro-2-methylmuconate",C/C(C(=O)O)=C(Cl)/C=C(/Cl)C(=O)O,C7H6Cl2O4,"['[O;H,-]C(=O)']"
C18308,103061490,"3,5-Dichloro-2-methylmuconolactone",CC1=C(Cl)C(C(Cl)C(=O)O)OC1=O,C7H6Cl2O4,"['[O;H,-]C(=O)']"
C00180,3480,Benzoate; Benzoic acid; Benzenecarboxylic acid; Phenylformic acid; Dracylic acid,O=C(O)c1ccccc1,C7H6O2,"['[O;H,-]C(=O)']"
C00539,3820,Aromatic acid; Aromatic carboxylic acid,O=C(O)c1ccccc1,C7H6O2,"['[O;H,-]C(=O)']"
C00587,3866,3-Hydroxybenzoate; 3-Hydroxybenzoic acid; m-Hydroxybenzoic acid,O=C(O)c1cccc(O)c1,C7H6O3,"['[O;H,-]C(=O)']"
C00156,3456,4-Hydroxybenzoate; Hydroxybenzoic acid; 4-Hydroxybenzoic acid; Hydroxybenzenecarboxylic acid,O=C(O)c1ccc(O)cc1,C7H6O3,"['[O;H,-]C(=O)']"
C00805,4063,Salicylate; o-Hydroxybenzoic acid; Salicylic acid,O=C(O)c1ccccc1O,C7H6O3,"['[O;H,-]C(=O)']"
C00196,3496,"2,3-Dihydroxybenzoate; 2,3-Dihydroxybenzoic acid",O=C(O)c1cccc(O)c1O,C7H6O4,"['[O;H,-]C(=O)']"
C00230,3529,"3,4-Dihydroxybenzoate; 3,4-Dihydroxybenzoic acid; Protocatechuate; Protocatechuic acid",O=C(O)c1ccc(O)c(O)c1,C7H6O4,"['[O;H,-]C(=O)']"
C00628,3901,"2,5-Dihydroxybenzoate; 2,5-Dihydroxybenzoic acid; Gentisic acid; Hydroquinonecarboxylic acid; Gentisate",O=C(O)c1cc(O)ccc1O,C7H6O4,"['[O;H,-]C(=O)']"
C21298,318172278,"2,6-Dihydroxybenzoate; gamma-Resorcylate",O=C(O)c1c(O)cccc1O,C7H6O4,"['[O;H,-]C(=O)']"
C06679,8904,4-Sulfobenzaldehyde; 4-Formylbenzenesulfonate,O=Cc1ccc(S(=O)(=O)O)cc1,C7H6O4S,['O=S(=O)(O)']
C01424,4609,"Gallate; Gallic acid; 3,4,5-Trihydroxybenzoic acid; 3,4,5-Trihydroxybenzoate; Pyrogallol-5-carboxylic acid",O=C(O)c1cc(O)c(O)c(O)c1,C7H6O5,"['[O;H,-]C(=O)']"
C22438,,"3,5-Dehydroshikimate",O=C(O)C1=CC(=O)[C@@H](O)C(=O)C1,C7H6O5,"['[O;H,-]C(=O)']"
C02236,5300,4-Sulfobenzoate; 4-Sulfobenzoic acid,O=C(O)c1ccc(S(=O)(=O)O)cc1,C7H6O5S,"['[O;H,-]C(=O)', 'O=S(=O)(O)']"
C03666,6444,"2-Carboxy-cis,cis-muconate; 2-Carboxy-cis,cis-muconic acid; (3Z)-Buta-1,3-diene-1,1,4-tricarboxylic acid",O=C(O)/C=C\C=C(C(=O)O)C(=O)O,C7H6O6,"['[O;H,-]C(=O)']"
C02167,5242,"Maleylpyruvate; Maleylpyruvic acid; 3-Maleylpyruvate; (2Z)-4,6-Dioxohept-2-enedioic acid",O=C(O)/C=C\C(=O)CC(=O)C(=O)O,C7H6O6,"['[O;H,-]C(=O)']"
C02514,5524,3-Fumarylpyruvate,O=C(O)/C=C/C(=O)CC(=O)C(=O)O,C7H6O6,"['[O;H,-]C(=O)']"
C04553,7158,"3-Carboxy-2,5-dihydro-5-oxofuran-2-acetate; 4-Carboxy-2,5-dihydro-2-oxofuran-5-acetate",O=C(O)CC1OC(=O)C=C1C(=O)O,C7H6O6,"['[O;H,-]C(=O)']"
C01163,4390,"3-Carboxy-cis,cis-muconate; beta-Carboxy-cis,cis-muconate; cis,cis-Butadiene-1,2,4-tricarboxylate",O=C(O)/C=C\C(=C/C(=O)O)C(=O)O,C7H6O6,"['[O;H,-]C(=O)']"
C05375,7749,"2-Hydroxy-2-hydropyrone-4,6-dicarboxylate",O=C(O)C1=CC(O)OC(C(=O)O)=C1,C7H6O6,"['[O;H,-]C(=O)']"
C04484,7103,"4-Carboxy-2-hydroxymuconate semialdehyde; 4-Carboxy-2-hydroxy-cis,cis-muconate 6-semialdehyde",O=C/C=C(\C=C(\O)C(=O)O)C(=O)O,C7H6O6,"['[O;H,-]C(=O)']"
C04480,7100,3-Carboxy-2-hydroxymuconate semialdehyde,O=C/C=C\C(C(=O)O)=C(\O)C(=O)O,C7H6O6,"['[O;H,-]C(=O)']"
C01278,4497,"2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate; 5-Carboxy-2,5-dihydro-2-oxofuran-5-acetate; 4-Carboxymuconolactone; gamma-Carboxymuconolactone",O=C(O)CC1(C(=O)O)C=CC(=O)O1,C7H6O6,"['[O;H,-]C(=O)']"
C16199,47205507,5-Sulfosalicylate; Sulfosalicylic acid,O=C(O)c1cc(S(=O)(=O)O)ccc1O,C7H6O6S,"['[O;H,-]C(=O)', 'O=S(=O)(O)']"
C04434,7065,"(1E)-4-Oxobut-1-ene-1,2,4-tricarboxylate; 4-Oxalomesaconate; 4-Oxalmesaconic acid",O=C(O)/C=C(\CC(=O)C(=O)O)C(=O)O,C7H6O7,"['[O;H,-]C(=O)']"
C05364,7739,4-Carboxy-2-oxo-3-hexenedioate,O=C(O)C/C(=C/C(=O)C(=O)O)C(=O)O,C7H6O7,"['[O;H,-]C(=O)']"
C04324,6979,"(1E,3E)-4-Hydroxybuta-1,3-diene-1,2,4-tricarboxylate; 2-Hydroxy-4-carboxyhexa-2,4-dienedioate; 4-Carboxy-2-hydroxy-cis,cis-muconate; 4-Carboxy-2-hydroxyhexa-2,4-cis,cis-dienedioate; (1E,3E)-4-Hydroxybuta-1,3-diene-1,2,4-tricarboxylic acid",O=C(O)/C=C(\C=C(\O)C(=O)O)C(=O)O,C7H6O7,"['[O;H,-]C(=O)']"
C18310,103061492,3-Chloro-2-methylmaleylacetate,C/C(C(=O)O)=C(\Cl)C(=O)CC(=O)O,C7H7ClO5,"['[O;H,-]C(=O)']"
C18305,103061487,2-Chloro-5-methylmaleylacetate,CC(C(=O)O)C(=O)/C=C(/Cl)C(=O)O,C7H7ClO5,"['[O;H,-]C(=O)']"
C16478,47205774,"3-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",O=C(O)[C@@]1(O)C=CC=C(F)[C@@H]1O,C7H7FO4,"['[O;H,-]C(=O)']"
C16482,47205778,"2-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",O=C(O)[C@@]1(O)C=CC=C[C@@]1(O)F,C7H7FO4,"['[O;H,-]C(=O)']"
C16481,47205777,"6-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",O=C(O)[C@@]1(O)C(F)=CC=C[C@@H]1O,C7H7FO4,"['[O;H,-]C(=O)']"
C16479,47205775,"5-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",O=C(O)[C@]1(O)C=C(F)C=C[C@H]1O,C7H7FO4,"['[O;H,-]C(=O)']"
C16480,47205776,"4-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",O=C(O)[C@@]1(O)C=CC(F)=C[C@@H]1O,C7H7FO4,"['[O;H,-]C(=O)']"
C01004,4250,N-Methylnicotinate; Trigonelline; Trigenelline; 1-Methylpyridinio-3-carboxylate; Betaine nicotinate; Caffearin; Gynesine,C[n+]1cccc(C(=O)[O-])c1,C7H7NO2,"['[O-]', '[O;H,-]C(=O)']"
C06669,8894,(5R)-Carbapen-2-em-3-carboxylate; 1-Carbapen-2-em-3-carboxylic acid; (5R)-Carbapenem-3-carboxylic acid; (5R)-Carbapenem-3-carboxylate; (5R)-7-Oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate,O=C(O)C1=CC[C@@H]2CC(=O)N12,C7H7NO3,"['[O;H,-]C(=O)']"
C01270,4489,3-Hydroxy-2-methylpyridine-5-carboxylate,Cc1ncc(C(=O)O)cc1O,C7H7NO3,"['[O;H,-]C(=O)']"
C03340,6183,"L-2,3-Dihydrodipicolinate; Dihydrodipicolinic acid; Dihydrodipicolinate; 2,3-Dihydrodipicolinate; (S)-2,3-Dihydropyridine-2,6-dicarboxylate",O=C(O)C1=N[C@H](C(=O)O)CC=C1,C7H7NO4,"['[O;H,-]C(=O)']"
C12477,582867,"3-Methylpyrrole-2,4-dicarboxylic acid",Cc1c(C(=O)O)c[nH]c1C(=O)O,C7H7NO4,"['[O;H,-]C(=O)']"
C06206,8456,Benzoyl phosphate,O=C(OP(=O)(O)O)c1ccccc1,C7H7O5P,['[P](=O)(O)(O)']
C06677,8902,Toluene-4-sulfonate; Tosylate,Cc1ccc(S(=O)(=O)O)cc1,C7H8O3S,['O=S(=O)(O)']
C06321,8557,"(1R,6S)-1,6-Dihydroxycyclohexa-2,4-diene-1-carboxylate; cis-1,2-Dihydroxycyclohexa-3,5-diene-1-carboxylate; cis-1,6-Dihydroxy-2,4-cyclohexadiene-1-carboxylic acid",O=C(O)[C@@]1(O)C=CC=C[C@@H]1O,C7H8O4,"['[O;H,-]C(=O)']"
C04112,6802,"3-Methyl-cis,cis-hexadienedioate; 3-Methyl-cis,cis-muconate",CC(/C=C\C(=O)O)=C/C(=O)O,C7H8O4,"['[O;H,-]C(=O)']"
C06210,8458,"2-Hydroxy-6-keto-2,4-heptadienoate; 2-Hydroxy-6-oxo-hept-2,4-dienoate",CC(=O)/C=C\C=C(\O)C(=O)O,C7H8O4,"['[O;H,-]C(=O)']"
C18311,103061493,4-Methyl-3-oxoadipate-enol-lactone,CC1=C(CC(=O)O)OC(=O)C1,C7H8O4,"['[O;H,-]C(=O)']"
C20710,254741179,"(4R,5R)-4,5-Dihydroxycyclohexa-1(6),2-diene-1-carboxylate; (3R,4R)-3,4-Dihydroxycyclohexa-1,5-diene-1-carboxylate; DCDC",O=C(O)C1=C[C@@H](O)[C@H](O)C=C1,C7H8O4,"['[O;H,-]C(=O)']"
C06760,8980,"2-Hydroxy-5-methyl-cis,cis-muconic semialdehyde; (2E,4Z)-2-Hydroxy-5-methyl-6-oxohexa-2,4-dienoate",C/C(C=O)=C/C=C(/O)C(=O)O,C7H8O4,"['[O;H,-]C(=O)']"
C04171,6852,"(2S,3S)-2,3-Dihydro-2,3-dihydroxybenzoate; (2S,3S)-2,3-Dihydroxy-2,3-dihydroxybenzoate",O=C(O)C1=CC=C[C@H](O)[C@H]1O,C7H8O4,"['[O;H,-]C(=O)']"
C04558,7162,"3-Methylmuconolactone; 4-Carboxymethyl-3-methylbut-2-en-1,4-olide",CC1=CC(=O)OC1CC(=O)O,C7H8O4,"['[O;H,-]C(=O)']"
C04559,7163,"4-Methylmuconolactone; 4-Carboxymethyl-4-methylbut-2-en-1,4-olide",CC1(CC(=O)O)C=CC(=O)O1,C7H8O4,"['[O;H,-]C(=O)']"
C04634,7223,"1,6-Dihydroxycyclohexa-2,4-diene-1-carboxylate; 1,2-Dihydroxycyclohexa-3,5-diene-1-carboxylate",O=C(O)C1(O)C=CC=CC1O,C7H8O4,"['[O;H,-]C(=O)']"
C06678,8903,4-Sulfobenzyl alcohol; 4-(Hydroxymethyl)benzenesulfonate,O=S(=O)(O)c1ccc(CO)cc1,C7H8O4S,['O=S(=O)(O)']
C07479,9682,2-Oxo-5-methyl-cis-muconate,CC(/C=C\C(=O)C(=O)O)C(=O)O,C7H8O5,"['[O;H,-]C(=O)']"
C07478,9681,"2-Hydroxy-5-methyl-cis,cis-muconate",C/C(=C/C=C(/O)C(=O)O)C(=O)O,C7H8O5,"['[O;H,-]C(=O)']"
C18306,103061488,5-Methylmaleylacetate,CC(C(=O)O)C(=O)/C=C\C(=O)O,C7H8O5,"['[O;H,-]C(=O)']"
C02637,5617,3-Dehydroshikimate,O=C(O)C1=CC(=O)[C@@H](O)[C@H](O)C1,C7H8O5,"['[O;H,-]C(=O)']"
C05600,7923,"2-Hydroxyhepta-2,4-dienedioate; 2-Hydroxyhepta-2,4-diene-1,7-dioate",O=C(O)C/C=C/C=C(\O)C(=O)O,C7H8O5,"['[O;H,-]C(=O)']"
C02652,5626,5-Dehydroshikimate,O=C(O)C1=C[C@@H](O)[C@@H](O)C(=O)C1,C7H8O5,"['[O;H,-]C(=O)']"
C03063,5963,"2-Oxohept-3-enedioate; 2-Oxohept-3-ene-1,7-dioate",O=C(O)CC/C=C\C(=O)C(=O)O,C7H8O5,"['[O;H,-]C(=O)']"
